batch_id,batch_order,batch_image_path,image_path,annotation_path,sequence_id,frame_id,split,camera_height_m,person_count,bicycle_count,scenario_hint,selection_reason,annotation_mode,annotation_status,exclude_reason,rail_annotation_status,left_rail_points,right_rail_points
railgoerl24_batch_001,103,images/train/103__2024-04-25_XRAISE_Person-Liegend2_laengs_00002445.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00002445.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4/2024-04-25_XRAISE_Person-Liegend2_laengs_00002445.xml,2024-04-25_TUEV_Elchingen/Person-Liegend2_laengs.mp4,2445,train,2.45,5,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,104,images/train/104__2024-04-25_XRAISE_Person-Liegend_gestuerzt_00000810.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00000810.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00000810.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4,810,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,105,images/train/105__2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002130.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002130.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002130.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4,2130,train,2.45,6,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,106,images/train/106__2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002460.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002460.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt_00002460.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt.mp4,2460,train,2.45,5,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,107,images/train/107__2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00000405.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00000405.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00000405.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4,405,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,108,images/train/108__2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001050.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001050.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001050.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4,1050,train,2.45,8,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,109,images/train/109__2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001215.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001215.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4/2024-04-25_XRAISE_Person-Liegend_gestuerzt2_00001215.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_gestuerzt2.mp4,1215,train,2.45,6,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,110,images/train/110__2024-04-25_XRAISE_Person-Liegend_nebenGleis_00000480.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00000480.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00000480.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4,480,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,111,images/train/111__2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001260.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001260.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001260.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4,1260,train,2.45,5,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,112,images/train/112__2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001455.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001455.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4/2024-04-25_XRAISE_Person-Liegend_nebenGleis_00001455.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_nebenGleis.mp4,1455,train,2.45,2,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,113,images/train/113__2024-04-25_XRAISE_Person-Liegend_quer_00000480.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00000480.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00000480.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4,480,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,114,images/train/114__2024-04-25_XRAISE_Person-Liegend_quer_00001245.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00001245.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00001245.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4,1245,train,2.45,6,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,115,images/train/115__2024-04-25_XRAISE_Person-Liegend_quer_00001440.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00001440.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4/2024-04-25_XRAISE_Person-Liegend_quer_00001440.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_quer.mp4,1440,train,2.45,3,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,116,images/train/116__2024-04-25_XRAISE_Person-hockend_10_00001320.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00001320.jpg,annots/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00001320.xml,2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4,1320,train,2.45,0,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,117,images/train/117__2024-04-25_XRAISE_Person-hockend_10_00001845.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00001845.jpg,annots/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00001845.xml,2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4,1845,train,2.45,2,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,118,images/train/118__2024-04-25_XRAISE_Person-hockend_10_00003435.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00003435.jpg,annots/2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4/2024-04-25_XRAISE_Person-hockend_10_00003435.xml,2024-04-25_TUEV_Elchingen/Person-hockend_10.mp4,3435,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,119,images/train/119__2024-04-25_XRAISE_Person-hockend_40_00001335.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4/2024-04-25_XRAISE_Person-hockend_40_00001335.jpg,annots/2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4/2024-04-25_XRAISE_Person-hockend_40_00001335.xml,2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4,1335,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,120,images/train/120__2024-04-25_XRAISE_Person-hockend_40_00003480.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4/2024-04-25_XRAISE_Person-hockend_40_00003480.jpg,annots/2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4/2024-04-25_XRAISE_Person-hockend_40_00003480.xml,2024-04-25_TUEV_Elchingen/Person-hockend_40.mp4,3480,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,121,images/train/121__2024-04-25_XRAISE_Random Gegenlicht_00000345.jpg,imgs/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00000345.jpg,annots/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00000345.xml,2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4,345,train,2.45,4,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,122,images/train/122__2024-04-25_XRAISE_Random Gegenlicht_00000900.jpg,imgs/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00000900.jpg,annots/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00000900.xml,2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4,900,train,2.45,6,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,123,images/train/123__2024-04-25_XRAISE_Random Gegenlicht_00001035.jpg,imgs/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00001035.jpg,annots/2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4/2024-04-25_XRAISE_Random Gegenlicht_00001035.xml,2024-04-25_TUEV_Elchingen/Random Gegenlicht.mp4,1035,train,2.45,6,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,124,images/train/124__2024-04-25_XRAISE_Random1_00000120.jpg,imgs/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000120.jpg,annots/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000120.xml,2024-04-25_TUEV_Elchingen/Random1.mp4,120,train,2.45,11,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,125,images/train/125__2024-04-25_XRAISE_Random1_00000210.jpg,imgs/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000210.jpg,annots/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000210.xml,2024-04-25_TUEV_Elchingen/Random1.mp4,210,train,2.45,9,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,126,images/train/126__2024-04-25_XRAISE_Random1_00000540.jpg,imgs/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000540.jpg,annots/2024-04-25_TUEV_Elchingen/Random1.mp4/2024-04-25_XRAISE_Random1_00000540.xml,2024-04-25_TUEV_Elchingen/Random1.mp4,540,train,2.45,7,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,127,images/train/127__2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00001515.jpg,imgs/2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4/2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00001515.jpg,annots/2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4/2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00001515.xml,2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4,1515,train,2.45,0,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,128,images/train/128__2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00003960.jpg,imgs/2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4/2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00003960.jpg,annots/2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4/2024-04-25_XRAISE_Random_Fahrt mit Zug_Umpositionierung_00003960.xml,2024-04-25_TUEV_Elchingen/Random_Fahrt mit Zug_Umpositionierung.mp4,3960,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,129,images/train/129__2024-04-25_XRAISE_Schwanger-plus-Umhang_00001035.jpg,imgs/2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4/2024-04-25_XRAISE_Schwanger-plus-Umhang_00001035.jpg,annots/2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4/2024-04-25_XRAISE_Schwanger-plus-Umhang_00001035.xml,2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4,1035,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,130,images/train/130__2024-04-25_XRAISE_Schwanger-plus-Umhang_00002685.jpg,imgs/2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4/2024-04-25_XRAISE_Schwanger-plus-Umhang_00002685.jpg,annots/2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4/2024-04-25_XRAISE_Schwanger-plus-Umhang_00002685.xml,2024-04-25_TUEV_Elchingen/Schwanger-plus-Umhang.mp4,2685,train,2.45,1,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,131,images/train/131__2024-04-25_XRAISE_Weichenstellung_00000450.jpg,imgs/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00000450.jpg,annots/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00000450.xml,2024-04-25_TUEV_Elchingen/Weichenstellung.mp4,450,train,2.45,3,0,switch_review,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,132,images/train/132__2024-04-25_XRAISE_Weichenstellung_00001170.jpg,imgs/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00001170.jpg,annots/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00001170.xml,2024-04-25_TUEV_Elchingen/Weichenstellung.mp4,1170,train,2.45,2,0,switch_review,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,133,images/train/133__2024-04-25_XRAISE_Weichenstellung_00001350.jpg,imgs/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00001350.jpg,annots/2024-04-25_TUEV_Elchingen/Weichenstellung.mp4/2024-04-25_XRAISE_Weichenstellung_00001350.xml,2024-04-25_TUEV_Elchingen/Weichenstellung.mp4,1350,train,2.45,4,0,switch_review,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,134,images/train/134__2024-04-25_XRAISE_ZurueckgehendePersonen_00000120.jpg,imgs/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00000120.jpg,annots/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00000120.xml,2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4,120,train,2.45,4,0,normal,hard_case_extension,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,135,images/train/135__2024-04-25_XRAISE_ZurueckgehendePersonen_00000615.jpg,imgs/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00000615.jpg,annots/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00000615.xml,2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4,615,train,2.45,2,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,136,images/train/136__2024-04-25_XRAISE_ZurueckgehendePersonen_00001620.jpg,imgs/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00001620.jpg,annots/2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4/2024-04-25_XRAISE_ZurueckgehendePersonen_00001620.xml,2024-04-25_TUEV_Elchingen/ZurueckgehendePersonen.mp4,1620,train,2.45,4,0,normal,sequence_coverage,prelabel_then_review,pending,,pending,,
railgoerl24_batch_001,137,images/val/137__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00000780.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00000780.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00000780.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,780,val,2.45,10,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,138,images/val/138__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00002355.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00002355.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00002355.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,2355,val,2.45,7,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,139,images/val/139__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00003930.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00003930.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00003930.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,3930,val,2.45,9,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,140,images/val/140__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00005505.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00005505.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00005505.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,5505,val,2.45,9,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,141,images/val/141__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00007065.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00007065.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00007065.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,7065,val,2.45,6,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,142,images/val/142__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00008640.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00008640.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00008640.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,8640,val,2.45,12,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,143,images/val/143__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00010215.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00010215.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00010215.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,10215,val,2.45,9,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,144,images/val/144__2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00011790.jpg,imgs/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00011790.jpg,annots/2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4/2024-04-25_XRAISE_Fuzzy-KinderMenschengruppe2_00011790.xml,2024-04-25_TUEV_Elchingen/Fuzzy-KinderMenschengruppe2.mp4,11790,val,2.45,7,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,145,images/val/145__2024-04-25_XRAISE_Person-Liegend_laengs_00000135.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000135.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000135.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,135,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,146,images/val/146__2024-04-25_XRAISE_Person-Liegend_laengs_00000405.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000405.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000405.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,405,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,147,images/val/147__2024-04-25_XRAISE_Person-Liegend_laengs_00000675.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000675.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000675.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,675,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,148,images/val/148__2024-04-25_XRAISE_Person-Liegend_laengs_00000960.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000960.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00000960.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,960,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,149,images/val/149__2024-04-25_XRAISE_Person-Liegend_laengs_00001230.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001230.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001230.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,1230,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,150,images/val/150__2024-04-25_XRAISE_Person-Liegend_laengs_00001515.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001515.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001515.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,1515,val,2.45,1,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,151,images/val/151__2024-04-25_XRAISE_Person-Liegend_laengs_00001785.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001785.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00001785.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,1785,val,2.45,2,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
railgoerl24_batch_001,152,images/val/152__2024-04-25_XRAISE_Person-Liegend_laengs_00002055.jpg,imgs/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00002055.jpg,annots/2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4/2024-04-25_XRAISE_Person-Liegend_laengs_00002055.xml,2024-04-25_TUEV_Elchingen/Person-Liegend_laengs.mp4,2055,val,2.45,7,0,normal,holdout_ground_truth,manual_ground_truth,pending,,pending,,
