image_path,annotation_path,sequence_id,frame_id,split,camera_height_m,person_count,bicycle_count,scenario_hint,rail_annotation_status,exclude_reason,left_rail_points,right_rail_points
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000135.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000135.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,135,train,2.45,4,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000405.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000405.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,405,train,2.45,3,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000690.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000690.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,690,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000960.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00000960.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,960,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001245.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001245.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,1245,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001515.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001515.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,1515,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001800.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00001800.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,1800,train,2.45,0,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00002070.jpg,annots/2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4/2024-04-25_XRAISE_Karnevalkostuem_00002070.xml,2024-04-25_TUEV_Elchingen/Karnevalkostuem.mp4,2070,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000075.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000075.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,75,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000255.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000255.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,255,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000435.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000435.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,435,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000615.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000615.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,615,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000795.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000795.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,795,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000975.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00000975.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,975,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00001155.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00001155.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,1155,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00001335.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_1.mp4/2024-04-25_XRAISE_NSZ10_1_00001335.xml,2024-04-25_TUEV_Elchingen/NSZ10_1.mp4,1335,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000075.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000075.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,75,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000225.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000225.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,225,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000375.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000375.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,375,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000525.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000525.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,525,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000675.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000675.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,675,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000825.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000825.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,825,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000975.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00000975.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,975,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00001125.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_2.mp4/2024-04-25_XRAISE_NSZ10_2_00001125.xml,2024-04-25_TUEV_Elchingen/NSZ10_2.mp4,1125,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000090.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000090.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,90,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000285.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000285.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,285,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000495.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000495.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,495,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000690.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000690.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,690,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000885.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00000885.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,885,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001080.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001080.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,1080,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001290.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001290.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,1290,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001485.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_3.mp4/2024-04-25_XRAISE_NSZ10_3_00001485.xml,2024-04-25_TUEV_Elchingen/NSZ10_3.mp4,1485,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000075.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000075.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,75,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000255.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000255.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,255,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000435.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000435.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,435,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000615.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000615.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,615,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000795.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000795.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,795,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000975.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00000975.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,975,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00001155.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00001155.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,1155,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00001335.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ10_4.mp4/2024-04-25_XRAISE_NSZ10_4_00001335.xml,2024-04-25_TUEV_Elchingen/NSZ10_4.mp4,1335,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000075.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000075.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,75,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000255.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000255.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,255,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000420.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000420.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,420,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000600.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000600.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,600,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000765.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000765.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,765,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000945.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00000945.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,945,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001110.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001110.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,1110,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001290.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4/2024-04-25_XRAISE_NSZ2_10_1_RentnerMitKrueke_00001290.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_1_RentnerMitKrueke.mp4,1290,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000060.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000060.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,60,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000195.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000195.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,195,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000330.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000330.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,330,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000465.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000465.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,465,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000615.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000615.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,615,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000750.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000750.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,750,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000885.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00000885.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,885,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00001020.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4/2024-04-25_XRAISE_NSZ2_10_2_00001020.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_2.mp4,1020,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000060.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000060.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,60,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000180.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000180.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,180,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000300.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000300.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,300,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000420.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000420.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,420,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000540.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000540.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,540,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000660.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000660.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,660,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000780.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000780.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,780,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000900.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4/2024-04-25_XRAISE_NSZ2_10_3_00000900.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_3.mp4,900,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000060.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000060.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,60,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000195.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000195.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,195,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000315.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000315.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,315,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000450.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000450.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,450,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000585.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000585.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,585,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000720.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000720.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,720,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000840.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000840.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,840,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000975.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4/2024-04-25_XRAISE_NSZ2_10_4_00000975.xml,2024-04-25_TUEV_Elchingen/NSZ2_10_4.mp4,975,train,2.45,1,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000075.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000075.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4,75,train,2.45,2,0,normal,pending,,,
imgs/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000255.jpg,annots/2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4/2024-04-25_XRAISE_NSZ2_40_1_00000255.xml,2024-04-25_TUEV_Elchingen/NSZ2_40_1.mp4,255,train,2.45,1,0,normal,pending,,,
