season,stem,frame_id,temporal_block,split,status,exclude_reason,source_image,source_annotation,yolo_image,yolo_label,switch_count,usable_switch_count,classes
spring,nlb_spring_003100,3100,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003100.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003100.json,images/train/spring__nlb_spring_003100.png,labels/train/spring__nlb_spring_003100.txt,0,0,[]
spring,nlb_spring_003101,3101,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003101.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003101.json,images/train/spring__nlb_spring_003101.png,labels/train/spring__nlb_spring_003101.txt,0,0,[]
spring,nlb_spring_003102,3102,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003102.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003102.json,images/train/spring__nlb_spring_003102.png,labels/train/spring__nlb_spring_003102.txt,0,0,[]
spring,nlb_spring_003103,3103,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003103.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003103.json,images/train/spring__nlb_spring_003103.png,labels/train/spring__nlb_spring_003103.txt,0,0,[]
spring,nlb_spring_003104,3104,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003104.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003104.json,images/train/spring__nlb_spring_003104.png,labels/train/spring__nlb_spring_003104.txt,0,0,[]
spring,nlb_spring_003105,3105,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003105.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003105.json,images/train/spring__nlb_spring_003105.png,labels/train/spring__nlb_spring_003105.txt,0,0,[]
spring,nlb_spring_003106,3106,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003106.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003106.json,images/train/spring__nlb_spring_003106.png,labels/train/spring__nlb_spring_003106.txt,0,0,[]
spring,nlb_spring_003107,3107,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003107.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003107.json,images/train/spring__nlb_spring_003107.png,labels/train/spring__nlb_spring_003107.txt,0,0,[]
spring,nlb_spring_003108,3108,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003108.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003108.json,images/train/spring__nlb_spring_003108.png,labels/train/spring__nlb_spring_003108.txt,0,0,[]
spring,nlb_spring_003109,3109,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003109.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003109.json,images/train/spring__nlb_spring_003109.png,labels/train/spring__nlb_spring_003109.txt,0,0,[]
spring,nlb_spring_003110,3110,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003110.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003110.json,images/train/spring__nlb_spring_003110.png,labels/train/spring__nlb_spring_003110.txt,0,0,[]
spring,nlb_spring_003111,3111,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003111.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003111.json,images/train/spring__nlb_spring_003111.png,labels/train/spring__nlb_spring_003111.txt,0,0,[]
spring,nlb_spring_003112,3112,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003112.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003112.json,images/train/spring__nlb_spring_003112.png,labels/train/spring__nlb_spring_003112.txt,0,0,[]
spring,nlb_spring_003113,3113,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003113.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003113.json,images/train/spring__nlb_spring_003113.png,labels/train/spring__nlb_spring_003113.txt,0,0,[]
spring,nlb_spring_003114,3114,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003114.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003114.json,images/train/spring__nlb_spring_003114.png,labels/train/spring__nlb_spring_003114.txt,0,0,[]
spring,nlb_spring_003115,3115,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003115.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003115.json,images/train/spring__nlb_spring_003115.png,labels/train/spring__nlb_spring_003115.txt,0,0,[]
spring,nlb_spring_003116,3116,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003116.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003116.json,images/train/spring__nlb_spring_003116.png,labels/train/spring__nlb_spring_003116.txt,0,0,[]
spring,nlb_spring_003117,3117,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003117.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003117.json,images/train/spring__nlb_spring_003117.png,labels/train/spring__nlb_spring_003117.txt,0,0,[]
spring,nlb_spring_003118,3118,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003118.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003118.json,images/train/spring__nlb_spring_003118.png,labels/train/spring__nlb_spring_003118.txt,0,0,[]
spring,nlb_spring_003119,3119,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003119.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003119.json,images/train/spring__nlb_spring_003119.png,labels/train/spring__nlb_spring_003119.txt,0,0,[]
spring,nlb_spring_003120,3120,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003120.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003120.json,images/train/spring__nlb_spring_003120.png,labels/train/spring__nlb_spring_003120.txt,0,0,[]
spring,nlb_spring_003121,3121,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003121.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003121.json,images/train/spring__nlb_spring_003121.png,labels/train/spring__nlb_spring_003121.txt,0,0,[]
spring,nlb_spring_003122,3122,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003122.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003122.json,images/train/spring__nlb_spring_003122.png,labels/train/spring__nlb_spring_003122.txt,0,0,[]
spring,nlb_spring_003123,3123,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003123.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003123.json,images/train/spring__nlb_spring_003123.png,labels/train/spring__nlb_spring_003123.txt,0,0,[]
spring,nlb_spring_003124,3124,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003124.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003124.json,images/train/spring__nlb_spring_003124.png,labels/train/spring__nlb_spring_003124.txt,0,0,[]
spring,nlb_spring_003125,3125,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003125.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003125.json,images/train/spring__nlb_spring_003125.png,labels/train/spring__nlb_spring_003125.txt,0,0,[]
spring,nlb_spring_003126,3126,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003126.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003126.json,images/train/spring__nlb_spring_003126.png,labels/train/spring__nlb_spring_003126.txt,0,0,[]
spring,nlb_spring_003127,3127,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003127.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003127.json,images/train/spring__nlb_spring_003127.png,labels/train/spring__nlb_spring_003127.txt,0,0,[]
spring,nlb_spring_003128,3128,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003128.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003128.json,images/train/spring__nlb_spring_003128.png,labels/train/spring__nlb_spring_003128.txt,0,0,[]
spring,nlb_spring_003129,3129,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003129.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003129.json,images/train/spring__nlb_spring_003129.png,labels/train/spring__nlb_spring_003129.txt,0,0,[]
spring,nlb_spring_003130,3130,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003130.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003130.json,images/train/spring__nlb_spring_003130.png,labels/train/spring__nlb_spring_003130.txt,0,0,[]
spring,nlb_spring_003131,3131,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003131.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003131.json,images/train/spring__nlb_spring_003131.png,labels/train/spring__nlb_spring_003131.txt,0,0,[]
spring,nlb_spring_003132,3132,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003132.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003132.json,images/train/spring__nlb_spring_003132.png,labels/train/spring__nlb_spring_003132.txt,0,0,[]
spring,nlb_spring_003133,3133,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003133.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003133.json,images/train/spring__nlb_spring_003133.png,labels/train/spring__nlb_spring_003133.txt,0,0,[]
spring,nlb_spring_003134,3134,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003134.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003134.json,images/train/spring__nlb_spring_003134.png,labels/train/spring__nlb_spring_003134.txt,0,0,[]
spring,nlb_spring_003135,3135,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003135.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003135.json,images/train/spring__nlb_spring_003135.png,labels/train/spring__nlb_spring_003135.txt,0,0,[]
spring,nlb_spring_003136,3136,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003136.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003136.json,images/train/spring__nlb_spring_003136.png,labels/train/spring__nlb_spring_003136.txt,0,0,[]
spring,nlb_spring_003137,3137,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003137.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003137.json,images/train/spring__nlb_spring_003137.png,labels/train/spring__nlb_spring_003137.txt,0,0,[]
spring,nlb_spring_003138,3138,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003138.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003138.json,images/train/spring__nlb_spring_003138.png,labels/train/spring__nlb_spring_003138.txt,0,0,[]
spring,nlb_spring_003139,3139,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003139.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003139.json,images/train/spring__nlb_spring_003139.png,labels/train/spring__nlb_spring_003139.txt,0,0,[]
spring,nlb_spring_003140,3140,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003140.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003140.json,images/train/spring__nlb_spring_003140.png,labels/train/spring__nlb_spring_003140.txt,0,0,[]
spring,nlb_spring_003141,3141,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003141.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003141.json,images/train/spring__nlb_spring_003141.png,labels/train/spring__nlb_spring_003141.txt,0,0,[]
spring,nlb_spring_003142,3142,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003142.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003142.json,images/train/spring__nlb_spring_003142.png,labels/train/spring__nlb_spring_003142.txt,0,0,[]
spring,nlb_spring_003143,3143,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003143.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003143.json,images/train/spring__nlb_spring_003143.png,labels/train/spring__nlb_spring_003143.txt,0,0,[]
spring,nlb_spring_003144,3144,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003144.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003144.json,images/train/spring__nlb_spring_003144.png,labels/train/spring__nlb_spring_003144.txt,0,0,[]
spring,nlb_spring_003145,3145,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003145.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003145.json,images/train/spring__nlb_spring_003145.png,labels/train/spring__nlb_spring_003145.txt,0,0,[]
spring,nlb_spring_003146,3146,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003146.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003146.json,images/train/spring__nlb_spring_003146.png,labels/train/spring__nlb_spring_003146.txt,0,0,[]
spring,nlb_spring_003147,3147,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003147.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003147.json,images/train/spring__nlb_spring_003147.png,labels/train/spring__nlb_spring_003147.txt,0,0,[]
spring,nlb_spring_003148,3148,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003148.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003148.json,images/train/spring__nlb_spring_003148.png,labels/train/spring__nlb_spring_003148.txt,0,0,[]
spring,nlb_spring_003149,3149,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003149.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003149.json,images/train/spring__nlb_spring_003149.png,labels/train/spring__nlb_spring_003149.txt,0,0,[]
spring,nlb_spring_003150,3150,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003150.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003150.json,images/train/spring__nlb_spring_003150.png,labels/train/spring__nlb_spring_003150.txt,0,0,[]
spring,nlb_spring_003151,3151,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003151.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003151.json,images/train/spring__nlb_spring_003151.png,labels/train/spring__nlb_spring_003151.txt,0,0,[]
spring,nlb_spring_003152,3152,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003152.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003152.json,images/train/spring__nlb_spring_003152.png,labels/train/spring__nlb_spring_003152.txt,0,0,[]
spring,nlb_spring_003153,3153,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003153.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003153.json,images/train/spring__nlb_spring_003153.png,labels/train/spring__nlb_spring_003153.txt,0,0,[]
spring,nlb_spring_003154,3154,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003154.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003154.json,images/train/spring__nlb_spring_003154.png,labels/train/spring__nlb_spring_003154.txt,0,0,[]
spring,nlb_spring_003155,3155,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003155.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003155.json,images/train/spring__nlb_spring_003155.png,labels/train/spring__nlb_spring_003155.txt,0,0,[]
spring,nlb_spring_003156,3156,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003156.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003156.json,images/train/spring__nlb_spring_003156.png,labels/train/spring__nlb_spring_003156.txt,0,0,[]
spring,nlb_spring_003157,3157,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003157.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003157.json,images/train/spring__nlb_spring_003157.png,labels/train/spring__nlb_spring_003157.txt,0,0,[]
spring,nlb_spring_003158,3158,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003158.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003158.json,images/train/spring__nlb_spring_003158.png,labels/train/spring__nlb_spring_003158.txt,0,0,[]
spring,nlb_spring_003159,3159,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003159.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003159.json,images/train/spring__nlb_spring_003159.png,labels/train/spring__nlb_spring_003159.txt,0,0,[]
spring,nlb_spring_003160,3160,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003160.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003160.json,images/train/spring__nlb_spring_003160.png,labels/train/spring__nlb_spring_003160.txt,0,0,[]
spring,nlb_spring_003161,3161,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003161.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003161.json,images/train/spring__nlb_spring_003161.png,labels/train/spring__nlb_spring_003161.txt,0,0,[]
spring,nlb_spring_003162,3162,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003162.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003162.json,images/train/spring__nlb_spring_003162.png,labels/train/spring__nlb_spring_003162.txt,0,0,[]
spring,nlb_spring_003163,3163,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003163.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003163.json,images/train/spring__nlb_spring_003163.png,labels/train/spring__nlb_spring_003163.txt,0,0,[]
spring,nlb_spring_003164,3164,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003164.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003164.json,images/train/spring__nlb_spring_003164.png,labels/train/spring__nlb_spring_003164.txt,0,0,[]
spring,nlb_spring_003165,3165,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003165.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003165.json,images/train/spring__nlb_spring_003165.png,labels/train/spring__nlb_spring_003165.txt,0,0,[]
spring,nlb_spring_003166,3166,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003166.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003166.json,images/train/spring__nlb_spring_003166.png,labels/train/spring__nlb_spring_003166.txt,0,0,[]
spring,nlb_spring_003167,3167,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003167.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003167.json,images/train/spring__nlb_spring_003167.png,labels/train/spring__nlb_spring_003167.txt,0,0,[]
spring,nlb_spring_003168,3168,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003168.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003168.json,images/train/spring__nlb_spring_003168.png,labels/train/spring__nlb_spring_003168.txt,0,0,[]
spring,nlb_spring_003169,3169,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003169.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003169.json,images/train/spring__nlb_spring_003169.png,labels/train/spring__nlb_spring_003169.txt,0,0,[]
spring,nlb_spring_003170,3170,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003170.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003170.json,images/train/spring__nlb_spring_003170.png,labels/train/spring__nlb_spring_003170.txt,0,0,[]
spring,nlb_spring_003171,3171,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003171.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003171.json,images/train/spring__nlb_spring_003171.png,labels/train/spring__nlb_spring_003171.txt,0,0,[]
spring,nlb_spring_003172,3172,12,train,usable,,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\images\nlb_spring_003172.png,E:\冰雪天气轨道图像采集\图像数据\L4R_NLB_spring\L4R_NLB_spring\annotations\nlb_spring_003172.json,images/train/spring__nlb_spring_003172.png,labels/train/spring__nlb_spring_003172.txt,0,0,[]
